id,attachment_file_id,name,description,spot_x,spot_y,target_uid,radius_in_percent,stroke_color,stroke_width,fill_color,fill_opacity,with_cross,created_at,updated_at
1,10965,DR1,,63.6,58.6,test,,,,,,,2011-04-26 18:39:02.468756,2011-04-26 18:39:09.475556
2,31684,1,,84,40,20110422231456-856-648,,,,,,,2011-04-26 18:39:02.489394,2011-04-26 18:39:09.498335
3,31684,2,,71.5,52.2,20110422231807-606-376,,,,,,,2011-04-26 18:39:02.497693,2011-04-26 18:39:09.506545
4,31684,3,,56.9,61.1,20110422233347-346-039,,,,,,,2011-04-26 18:39:02.505986,2011-04-26 18:39:09.514968
5,31684,4,,48.3,82.5,20110422233359-931-805,,,,,,,2011-04-26 18:39:02.514433,2011-04-26 18:39:09.523277
6,31684,5,,59.8,42,20110422233423-965-932,,,,,,,2011-04-26 18:39:02.522734,2011-04-26 18:39:09.531551
8,31684,6,,58.3,26,20110422233437-928-238,,,,,,,2011-04-26 18:39:02.531033,2011-04-26 18:39:09.539971
9,31684,7,,38.3,23.2,20110426004638-300-576,,,,,,,2011-04-26 18:39:02.539424,2011-04-26 18:39:09.67332
10,31684,8,,21,10,20110426004739-555-893,,,,,,,2011-04-26 18:39:02.547741,2011-04-26 18:39:09.689947
11,31684,9,,9.8,46.7,20110426004847-281-452,,,,,,,2011-04-26 18:39:02.556033,2011-04-26 18:39:09.723296
12,31684,10,,39,48.5,20110426004947-112-138,,,,,,,2011-04-26 18:39:02.564397,2011-04-26 18:39:09.756553
13,32274,ol-sc-1,,43.8,29.5,20110425151938-991-948,7,blue,5,blue,0,f,2011-04-26 18:50:52.336452,2011-04-26 19:04:25.606769
14,32274,ref-ol-AY2,,62.7,29.9,20110425093522-739-463,7,red,5,red,0,f,2011-04-26 19:02:00.484769,2011-04-26 19:04:07.245311
15,32271,ol-sc-1,,66,15,20110425151658-166-646,7,blue,5,blue,0,f,2011-04-27 11:04:18.097103,2011-04-27 11:05:45.471449
16,32271,ref-ol-AY1,,64,32.3,20110422093648-407-714,7,red,5,blue,0,f,2011-04-27 11:06:25.639192,2011-04-27 11:06:50.75506
17,32292,#1,,52.4,23.4,20110427120728-423-964,0.5,blue,1,blue,0,f,2011-04-27 12:01:27.473206,2011-04-27 12:08:05.516225
18,32292,#2,,52.3,24.5,20110427121028-491-319,0.5,blue,1,blue,0,f,2011-04-27 12:02:31.261245,2011-04-27 12:11:38.926233
19,32292,#3,,52.3,25.5,20110427121510-490-329,0.5,blue,1,blue,0,f,2011-04-27 12:03:52.775,2011-04-27 12:15:50.530822
20,32292,#4,,52.3,26.6,20110427121717-886-211,0.5,blue,1,blue,0,f,2011-04-27 12:04:03.678483,2011-04-27 12:18:00.966824
21,32292,#5,,52.2,27.7,20110427121812-090-741,0.5,blue,1,blue,0,f,2011-04-27 12:04:13.802423,2011-04-27 12:18:58.187565
22,32295,#1,,44,22.1,20110427163253-116-988,0.5,blue,1,blue,0,f,2011-04-27 12:32:27.320467,2011-04-27 16:34:22.79163
23,32295,#5,,42.8,34.9,20110427163331-117-795,0.5,blue,1,blue,0,f,2011-04-27 12:32:47.697293,2011-04-27 16:35:58.329781
24,32295,#2,,43.5,24.9,20110427163303-697-953,0.5,blue,1,blue,0,f,2011-04-27 12:33:00.08026,2011-04-27 16:35:00.182789
25,32295,#3,,43,28,20110427163310-132-779,0.5,blue,1,blue,0,f,2011-04-27 12:33:08.544349,2011-04-27 16:35:18.606068
26,32295,#4,,42.7,31.3,20110427163323-726-277,0.5,blue,1,blue,0,f,2011-04-27 12:33:15.685758,2011-04-27 16:35:39.527827
27,32313,34. Olivine,,30.6,22.3,20110427122445-678-659,5,blue,1,blue,0,f,2011-04-27 14:25:59.021501,2011-04-27 14:26:53.654812
28,32313,35. Plagioclase An65,,22.7,32,20110427114910-848-579,5,blue,1,blue,0,f,2011-04-27 14:27:45.825602,2011-04-27 14:28:37.419806
29,31930,ref-ol-sc1,,55.3,23.7,20110406161521-664-476,5,blue,1,blue,0,f,2011-04-27 16:15:15.681312,2011-04-27 16:16:56.680757
30,31930,ref-ol-fukang1,,43,32.7,20110406161530-622-310,5,blue,1,blue,0,f,2011-04-27 16:16:05.814246,2011-04-27 16:16:38.706937
31,31936,1,,30.7,23.7,20110427165151-930-709,0.5,blue,1,blue,0,f,2011-04-27 16:19:47.416743,2011-04-27 17:03:22.316107
32,31936,2,,39.8,30.8,20110427165201-588-494,0.5,blue,1,blue,0,f,2011-04-27 16:20:58.40907,2011-04-27 17:03:58.920294
33,31936,3,,42.8,38.4,20110427165211-005-934,0.5,blue,1,blue,0,f,2011-04-27 16:21:24.946475,2011-04-27 17:04:32.770156
34,31936,4,,48.7,44.8,20110427165222-504-618,0.5,blue,1,blue,0,f,2011-04-27 16:21:57.143393,2011-04-27 17:05:00.615373
35,31936,5,,58.3,53.3,20110427165530-503-765,0.5,blue,1,blue,0,f,2011-04-27 16:22:20.411968,2011-04-27 17:05:32.1435
36,31936,6,,31.3,47.7,20110427170021-407-308,0.5,blue,1,blue,0,f,2011-04-27 16:22:44.259776,2011-04-27 17:06:31.316922
37,31936,7,,36.3,39.3,20110427170030-507-452,0.5,blue,1,blue,0,f,2011-04-27 16:23:20.570572,2011-04-27 17:07:00.853307
38,31936,8,,47.7,39,20110427170039-798-927,0.5,blue,1,blue,0,f,2011-04-27 16:23:54.371407,2011-04-27 17:07:27.57092
39,31936,9,,52,33.1,20110427170047-848-180,0.5,blue,1,blue,0,f,2011-04-27 16:24:18.47705,2011-04-27 17:07:54.637949
40,31936,10,,58.7,29,20110427170055-236-683,0.5,blue,1,blue,0,f,2011-04-27 16:24:40.695999,2011-04-27 17:08:25.179076
41,32235,1,,21.3,17.3,20110427163647-652-024,0.5,blue,1,blue,0,f,2011-04-27 16:40:14.187792,2011-04-27 16:42:51.437942
42,32235,2,,47.5,17,20110427163656-766-545,0.5,green,1,blue,0,f,2011-04-27 16:40:53.851979,2011-04-28 13:12:21.141675
43,32235,3,,71,20.7,20110427163707-202-616,0.5,blue,1,blue,0,f,2011-04-27 16:41:01.896845,2011-04-27 16:43:59.587331
44,32235,4,,32.1,24.8,20110427163715-807-640,0.5,red,1,blue,0,f,2011-04-27 16:41:17.578064,2011-04-28 13:11:51.821967
45,32235,5,,58.7,27.3,20110427163725-207-792,0.5,blue,1,blue,0,f,2011-04-27 16:41:27.23166,2011-04-27 16:44:51.664237
46,32235,6,,23,35.2,20110427163735-886-206,0.5,blue,1,blue,0,f,2011-04-27 16:41:38.390538,2011-04-27 16:45:16.845702
47,32235,7,,45.2,37.9,20110427163744-882-678,0.5,blue,1,blue,0,f,2011-04-27 16:41:48.425393,2011-04-27 16:45:50.449749
48,32235,8,,65.7,37.4,20110427163754-666-022,0.5,blue,1,blue,0,f,2011-04-27 16:41:58.245163,2011-04-27 16:46:21.479134
49,32235,9,,46.1,27.1,20110427163803-100-973,0.5,blue,1,blue,0,f,2011-04-27 16:42:27.090224,2011-04-27 16:46:55.370333
50,31933,1,,32.5,33,20110427232102-203-480,0.5,blue,1,blue,0,f,2011-04-27 16:56:26.621228,2011-04-27 23:25:17.059661
51,31933,2,,38.8,34.9,20110427232114-871-089,0.5,blue,1,blue,0,f,2011-04-27 16:56:41.867698,2011-04-27 23:25:31.187717
52,31933,3,,44.3,36.8,20110427232122-867-080,0.5,blue,1,blue,0,f,2011-04-27 16:56:57.545264,2011-04-27 23:25:45.769715
53,31933,4,,50.8,38.7,20110427232131-205-238,0.5,blue,1,blue,0,f,2011-04-27 16:57:15.410121,2011-04-27 23:26:00.083668
54,31933,5,,55.7,42.6,20110427232139-974-786,0.5,blue,1,blue,0,f,2011-04-27 16:57:29.378618,2011-04-27 23:26:12.319754
55,31933,6,,61.6,46.5,20110427232148-942-812,0.5,blue,1,blue,0,f,2011-04-27 16:57:44.00953,2011-04-27 23:26:23.042454
56,31933,7,,52.1,26.8,20110427232156-303-435,0.5,blue,1,blue,0,f,2011-04-27 16:58:01.862631,2011-04-27 23:26:43.900933
57,31933,8,,49.1,33.2,20110427232213-010-590,0.5,blue,1,blue,0,f,2011-04-27 16:58:16.649512,2011-04-27 23:26:58.27904
58,31933,9,,41.3,44.7,20110427232221-881-187,0.5,blue,1,blue,0,f,2011-04-27 16:59:09.456784,2011-04-27 23:27:13.472703
59,31933,10,,40.7,52.8,20110427232230-123-521,0.5,blue,1,blue,0,f,2011-04-27 16:59:28.510615,2011-04-27 23:27:35.013708
60,31897,ol-sc1,,62,45,20110406120109-760-330,10,blue,1,blue,0,f,2011-04-27 17:26:02.71334,2011-04-27 17:27:46.377715
61,31897,ol-fukang1,,74,28.7,20110406120125-907-431,8,blue,1,blue,0,f,2011-04-27 17:26:18.255315,2011-04-27 17:28:36.698108
62,31897,ol-1,,31,42.8,20110406120213-673-521,0.5,blue,1,blue,0,,2011-04-27 17:31:13.571489,2011-04-27 17:31:13.571489
63,31897,ol-2,,19.8,30.4,20110406120228-306-623,0.5,blue,1,blue,0,,2011-04-27 17:32:22.126062,2011-04-27 17:32:22.126062
64,31900,1,,25.8,35.4,20110427181840-935-932,0.5,blue,1,blue,0,f,2011-04-27 17:36:02.24678,2011-04-27 18:20:53.382079
65,31900,2,,30.7,36,20110427181849-499-238,0.5,blue,1,blue,0,f,2011-04-27 17:36:40.135951,2011-04-27 18:21:15.109534
66,31900,3,,50.3,38.3,20110427181858-516-886,0.5,blue,1,blue,0,f,2011-04-27 17:37:33.562273,2011-04-27 18:21:40.91105
67,31900,4,,57.5,38.8,20110427181907-740-693,0.5,blue,1,blue,0,f,2011-04-27 17:38:07.04134,2011-04-27 18:22:04.970734
68,31900,5,,70.6,36.8,20110427181916-905-186,0.5,blue,1,blue,0,f,2011-04-27 17:38:32.129115,2011-04-27 18:22:29.0159
69,31900,6,,49.1,20.4,20110427181924-711-674,0.5,blue,1,blue,0,f,2011-04-27 17:39:04.503318,2011-04-27 18:22:51.707503
70,31900,7,,47.2,29.6,20110427181934-264-840,0.5,blue,1,blue,0,f,2011-04-27 17:39:32.702274,2011-04-27 18:23:16.036043
71,31900,8,,43.3,44.8,20110427181942-685-606,0.5,blue,1,blue,0,f,2011-04-27 17:40:03.357145,2011-04-27 18:23:40.974138
72,31900,9,,33.3,54,20110427181950-154-031,0.5,blue,1,blue,0,f,2011-04-27 17:40:39.134484,2011-04-27 18:24:19.356526
73,31900,10,,43.7,61,20110427181958-585-420,0.5,blue,1,blue,0,f,2011-04-27 17:40:58.592367,2011-04-27 18:24:47.675629
74,31903,1,,35,40.3,20110427232856-980-297,0.5,blue,1,blue,0,f,2011-04-27 18:06:25.193705,2011-04-27 23:31:05.864133
75,31903,2,,44.5,39.9,20110427232907-738-714,0.5,blue,1,blue,0,f,2011-04-27 18:06:55.391623,2011-04-27 23:31:20.365377
76,31903,3,,50.4,36.4,20110427232916-262-462,0.5,blue,1,blue,0,f,2011-04-27 18:12:29.151139,2011-04-27 23:31:38.096497
77,31903,4,,55.7,33.4,20110427232926-386-976,0.5,blue,1,blue,0,f,2011-04-27 18:12:55.077689,2011-04-27 23:31:54.753614
78,31903,5,,64.3,29.9,20110427232936-818-104,0.5,blue,1,blue,0,f,2011-04-27 18:14:16.612048,2011-04-27 23:32:09.399342
79,31903,6,,52.4,19.6,20110427232945-844-524,0.5,blue,1,blue,0,f,2011-04-27 18:14:41.005625,2011-04-27 23:32:26.990474
80,31903,7,,62,44.9,20110427232955-699-773,0.5,blue,1,blue,0,f,2011-04-27 18:15:35.25245,2011-04-27 23:32:41.796406
81,31903,8,,41.7,49.4,20110427233004-960-463,0.5,blue,1,blue,0,f,2011-04-27 18:16:40.904695,2011-04-27 23:32:58.886743
82,31903,9,,53,25.2,20110427233013-903-145,0.5,blue,1,blue,0,f,2011-04-27 18:17:22.600671,2011-04-27 23:33:13.924024
83,31903,10,,51,43.9,20110427233024-263-968,0.5,blue,1,blue,0,f,2011-04-27 19:03:51.132156,2011-04-27 23:33:28.8261
84,32229,1,,41,11,20110427214135-013-448,0.5,blue,1,blue,0,f,2011-04-27 21:01:19.211536,2011-04-27 21:43:41.552197
85,32229,2,,46.7,22.7,20110427214143-865-404,0.5,blue,1,blue,0,f,2011-04-27 21:01:52.528754,2011-04-27 21:44:08.695853
86,32229,3,,65.1,21.5,20110427214154-161-102,0.5,blue,1,blue,0,f,2011-04-27 21:05:12.497832,2011-04-27 21:44:30.728302
87,32229,4,,25,36.6,20110427214202-968-318,0.5,blue,1,blue,0,f,2011-04-27 21:05:23.732624,2011-04-27 21:45:06.953175
88,32229,5,,35.5,39.1,20110427214214-410-481,0.5,blue,1,blue,0,f,2011-04-27 21:05:34.853473,2011-04-27 21:45:37.779291
89,32229,6,,54,45,20110427214230-237-576,0.5,blue,1,blue,0,f,2011-04-27 21:05:45.855482,2011-04-27 21:46:02.218823
90,32229,7,,64,48.3,20110427214239-182-916,0.5,blue,1,blue,0,f,2011-04-27 21:05:56.177832,2011-04-27 21:46:36.219632
91,32229,8,,43.8,56,20110427214248-246-104,0.5,blue,1,blue,0,f,2011-04-27 21:06:08.728039,2011-04-27 21:47:02.193423
92,32229,9,,32.3,61,20110427214257-992-575,0.5,blue,1,blue,0,f,2011-04-27 21:06:16.625206,2011-04-27 21:47:30.708461
93,32232,1,,42,29.1,20110427215657-866-906,0.5,blue,1,blue,0,f,2011-04-27 21:24:22.856831,2011-04-27 21:58:25.019366
94,32232,2,,65.7,34.7,20110427215705-972-281,0.5,blue,1,blue,0,f,2011-04-27 21:24:39.859768,2011-04-27 21:58:49.920653
95,32232,3,,53.7,33.7,20110427215713-138-996,0.5,blue,1,blue,0,f,2011-04-27 21:24:50.303192,2011-04-27 21:59:16.69808
96,32232,4,,40.7,41.7,20110427215722-085-422,0.5,blue,1,blue,0,f,2011-04-27 21:24:57.735143,2011-04-27 21:59:38.145267
97,32232,5,,66.3,46,20110427215730-352-203,0.5,blue,1,blue,0,f,2011-04-27 21:25:07.234543,2011-04-27 21:59:59.840244
98,32232,6,,53,42.3,20110427215739-961-789,0.5,blue,1,blue,0,f,2011-04-27 21:25:14.597437,2011-04-27 22:00:19.259234
99,32226,1,,39,22.7,20110427222551-878-198,0.5,blue,1,blue,0,f,2011-04-27 21:40:17.234272,2011-04-27 22:27:24.615208
100,32226,2,,28.3,32,20110427222600-581-518,0.5,blue,1,blue,0,f,2011-04-27 21:40:25.80877,2011-04-27 22:27:45.722456
101,32226,3,,32.7,35.7,20110427222608-757-183,0.5,blue,1,blue,0,f,2011-04-27 21:40:32.964197,2011-04-27 22:28:02.650727
102,32226,4,,29,77,20110427222616-471-123,0.5,blue,1,blue,0,f,2011-04-27 21:40:42.530684,2011-04-27 22:28:22.944003
103,32226,5,,39.7,71,20110427222624-150-972,0.5,blue,1,blue,0,f,2011-04-27 21:40:51.17071,2011-04-27 22:28:42.988023
104,32226,6,,15,83.3,20110427222632-687-708,0.5,blue,1,blue,0,f,2011-04-27 21:40:59.093876,2011-04-27 22:29:02.181239
105,32226,7,,71.7,73,20110427222640-428-405,0.5,blue,1,blue,0,f,2011-04-27 21:41:07.349257,2011-04-27 22:29:20.886033
106,32262,sc1-1,,43.8,91.1,20110427230434-381-266,0.5,blue,1,blue,0,f,2011-04-27 22:09:00.357167,2011-04-27 23:11:08.365331
107,32262,sc1-2,,46.4,71.8,20110427230443-854-338,0.5,blue,1,blue,0,f,2011-04-27 22:09:15.723715,2011-04-27 23:12:28.602591
108,32262,sc1-3,,35.1,86.3,20110427230452-135-245,0.5,blue,1,red,0,f,2011-04-27 22:09:26.428328,2011-04-27 23:12:58.255426
109,32262,sc1-4,,33.2,66,20110427230500-261-509,0.5,blue,1,red,0,f,2011-04-27 22:09:34.665893,2011-04-27 23:13:18.418439
110,32262,sc1-5,,24.5,72.5,20110427230508-220-516,0.5,blue,1,red,0,f,2011-04-27 22:09:42.685056,2011-04-27 23:13:38.450816
111,32262,ay2-1,,64.1,27.1,20110427230227-076-370,0.5,blue,1,blue,0,f,2011-04-27 22:30:51.141404,2011-04-27 23:15:03.997661
112,32262,ay2-2,,53.1,46.4,20110427230242-584-713,0.5,blue,1,blue,0,f,2011-04-27 22:31:02.933841,2011-04-27 23:15:20.563613
